Loci	ips
Rhox6	6.86706
Rhox9	6.58517
Rhpn2	6.76089
Ribc1	8.09303
Ric8	7.54168
Ric8b	8.03826
Rif1	9.37267
Rims1	5.66161
Ring1	7.20071
Riok1	7.39126
Riok2	8.24375
Riok3	9.30798
Ripk1	6.7783
Ripk2	6.98682
Ripk3	6.94479
Ripk5	7.07843
Rit1	7.1667
Rlf	8.18858
Rmi1	8.24616
Rnase4	7.96803
Rnaseh1	8.48562
Rnd1	6.37309
Rnd2	8.15728
Rnd3	7.87323
Rnf10	9.18269
Rnf103	6.5088
Rnf11	8.08716
Rnf111	9.1621
Rnf113a1	8.20354
Rnf113a2	8.30291
Rnf12	8.59361
Rnf121	7.32789
Rnf123	6.72815
Rnf125	8.70214
Rnf128	8.35044
Rnf13	7.41885
Rnf138	9.45306
Rnf139	8.39099
Rnf14	8.40628
Rnf141	7.63857
Rnf144	6.02713
Rnf146	8.40262
Rnf166	6.57536
Rnf167	8.81074
Rnf168	8.33569
Rnf17	8.67146
Rnf185	7.83958
Rnf19	7.80433
Rnf213	7.05144
Rnf214	6.73039
Rnf215	6.70274
Rnf25	7.67914
Rnf26$EG668155	8.36475
Rnf31	7.92394
Rnf34	8.95885
Rnf38	8.09062
Rnf4	10.1198
Rnf40	8.29863
Rnf5	9.21639
Rnf6	8.29225
Rngtt	7.85091
Rnmt	9.29635
Rnmtl1	7.67654
Rnpep	7.66286
Rnpepl1	7.27564
Robo1	6.48555
Robo4	6.05005
Rock1	8.92964
Rock2	7.75055
Rod1	8.41777
Rogdi	8.79324
Ropn1	5.2985
Ror2	6.58877
Rp2h	7.1905
Rpain	7.30191
Rpap1	7.9912
Rpap2	7.28019
Rpe	9.50626
Rpgr	7.93659
Rpgrip1	7.52748
Rpia	7.66115
Rpl31$EG665562	8.50596
Rpl7l1	10.03
Rpo1-2	8.82783
Rpo1-4	8.04067
Rpp21	8.32704
Rprm	6.18212
Rps25	9.53839
Rps6ka2	7.68439
Rps6ka3	7.62574
Rps6ka4	7.48309
Rps6kb1	7.5344
Rps6kc1	6.43473
Rpusd1	7.94045
Rpusd2	6.81586
Rpusd4	8.25523
Rqcd1	9.65513
Rraga	9.87097
Rragc	9.16512
Rragd	7.04991
Rras	8.28405
Rrbp1	8.51462
Rreb1	6.67427
Rrm2b	6.4934
Rrn3	10.0858
Rrp12	8.46781
Rsf1	7.85566
Rshl2a	7.66606
Rsph1	6.52731
Rspo1	5.25908
Rspo2	5.56575
Rspry1	8.27768
Rsrc1	7.08127
Rtel1	7.38429
Rtkn	8.12303
Rtn1	6.89332
Rtn2	6.54138
Rtn4r	6.14083
Rtn4rl2	5.4531
Rttn	6.47868
Rufy1	6.58101
Rundc1	6.53228
Rusc1	6.21159
Rusc2	6.83731
Rutbc3	7.50378
Rwdd2a	7.66246
Rwdd2b	7.4324
Rwdd4a	8.50458
Rxrb	8.92994
Rxrg	5.21468
Ryk	8.13883
S100a13	7.43128
S100a16	7.79794
S100pbp	8.65249
Saa3	6.42579
Sac3d1	7.60711
Sacm1l	8.68678
Sacs	6.77632
Safb2	8.15039
Sall3	6.22895
Samd4b	8.13037
Samd8	7.13235
Samhd1	7.66897
Samm50	9.98073
Sap130	8.76006
Sap25	7.00848
Sap30bp$LOC639905	7.93123
Saps1	8.48134
Saps3	7.73578
Sar1a	9.59258
Sardh	5.61973
Sars2	7.18379
Sart1	8.28009
Sart3	8.52894
Sash1	8.40223
Sass6	6.90667
Sat2	6.59678
Satb1	6.28022
Satb2	6.02511
Sbds	9.45036
Sbf1	7.89291
Sbk1	7.77804
Sbsn	5.87502
Sc4mol	9.23092
Sc5d	7.16523
Scamp1	8.31549
Scamp2	7.88632
Scamp3	8.80687
Scamp4	7.67061
Scamp5	7.29436
Scand1	8.82383
Scap	8.02297
Scarb1	8.38673
Scarb2	9.08867
Scarf2	5.35562
Scd1	8.38992
Scd3$LOC100048724	6.007
Scfd1	8.26726
Scg3	5.03828
Scgn	6.23682
Schip1	9.00939
Sclt1	6.42073
Scly	6.61753
Scn1b	7.3629
Scnm1	8.60479
Scnn1a	5.49204
Scotin	9.26582
Scp2	8.60892
Scrib	8.40264
Scrn1	6.47751
Scrn3	7.5387
Sct	5.97378
Scube1	6.12319
Scyl1	7.48871
Scyl1bp1	7.21731
Scyl2	6.78632
Sdad1	8.74618
Sdc1	7.59315
Sdc2	6.24619
Sdc3	6.9262
Sdc4	8.54236
Sdcbp2	6.46835
Sdccag1	8.81955
Sdccag10	8.50685
Sdccag3	8.26778
Sdf2	9.34263
Sdf2l1	8.25483
Sdf4	8.47101
Sdhd	10.4991
Sdpr	7.12237
Sds	5.8667
Sdsl	5.55883
Sec11c	7.92196
Sec14l1	8.95036
Sec14l2	6.58631
Sec16a	8.1353
Sec22a	6.93931
Sec22b	9.03724
Sec22c	6.62375
Sec23a	9.40347
Sec23ip	8.8443
Sec24a	8.37124
Sec24c	8.81355
Sec24d	8.27086
Sec61a2	8.41886
Sec63	7.3257
Secisbp2	8.37465
Seh1l	8.76615
Sel1l	7.2996
Selm	7.7251
Sema3c	6.42319
Sema4a	6.38308
Sema4b	7.61903
Sema4d	7.70047
Sema4f	6.01829
Sema4g	6.06726
Sema5b	6.40476
Sema6c	6.94838
Sema7a	5.71051
Senp2	8.74335
Senp6$LOC100048528	8.13801
Sephs1	8.51831
Sepn1	6.42626
Sepp1	7.84883
Sepsecs	6.40326
Sepx1	8.79067
Serbp1	8.82369
Serf1	6.6895
Sergef	6.68053
Serinc1	9.48056
Serinc3	8.86
Serpina11	5.95052
Serpina3m	5.99091
Serpinb1a	5.91351
Serpinb8	5.25672
Serpinb9b	7.15115
Serpinf1	7.90965
Serpinf2	6.11762
Serping1	6.84364
Sertad1	8.30269
Sertad2	8.21661
Sertad3	7.30167
Sertad4	5.85474
Sesn2	8.66437
Sesn3	7.51312
Sestd1	7.28757
Setd1b	8.21115
Setd2	8.0371
Setd3	8.82721
Setd5	8.35599
Setd6	8.41855
Setd7	7.04946
Setd8	9.09765
Setdb1	8.05275
Setdb2	7.93146
Sez6	5.88337
Sf1	9.37622
Sf3a1	9.08906
Sf3a2	8.1709
Sf3b2	9.59455
Sf3b3	10.6353
Sf4	8.43077
Sfmbt1	5.91975
Sfmbt2	7.45986
Sfpi1	5.58619
Sfrp1	8.47739
Sfrp2	6.80212
Sfrp4	6.48284
Sfrp5	6.37895
Sfrs11	10.0216
Sfrs12	7.74317
Sfrs14	7.24152
Sfrs15	7.17821
Sfrs16	8.65178
Sfrs17b	7.53061
Sfrs2$LOC100043293	7.68988
Sfrs2ip	9.00266
Sfrs8	7.31994
Sft2d2	6.48702
Sftpb	6.37279
Sfxn3	7.10218
Sgcb	5.64436
Sgce	6.54069
Sgk	10.9494
Sgk2	5.97052
Sgk3	6.84145
Sgms1	7.6375
Sgol1	9.36738
Sgpl1	7.8048
Sgta	9.44827
Sgtb	7.1382
Sh2b1	7.97063
Sh2d1b1	5.19467
Sh2d2a	6.31013
Sh2d3c	6.38241
Sh3bgrl	8.63684
Sh3bgrl2	7.64524
Sh3bp1	6.775
Sh3bp4	7.29965
Sh3bp5l	7.79902
Sh3d19	5.94447
Sh3gl1	8.84913
Sh3gl2	7.53031
Sh3gl3	8.67352
Sh3glb1	8.80902
Sh3glb2	8.01297
Sh3kbp1	6.974
Sh3pxd2b	6.6598
Sh3yl1	7.34164
Shank3	6.33718
Sharpin	8.01996
Shc1	8.51974
Shf	6.93103
Shkbp1	9.34613
Shmt1	9.04133
Shoc2	8.75551
Shprh	7.03167
Shq1	7.43772
Shroom2	7.7382
Shroom3	6.4703
Shroom4	7.28078
Siah1a	8.05223
Siah2	6.9664
Sidt2	7.83853
Sigirr	8.24329
Siglech	5.42998
Sil1	7.83861
Sin3a	8.4351
Sip1	8.74035
Sipa1	6.75904
Sipa1l1	6.89731
Sipa1l2	6.75661
Sipa1l3	7.59979
Sirt2	7.93081
Sirt3	7.36345
Sirt5	6.05843
Sirt6	7.22527
Sirt7	7.99447
Six1	6.30147
Six2	6.0334
Six4	7.56505
Six6os1	7.09897
Skap2	8.71233
Skiv2l	6.43553
Skiv2l2	9.01884
Skp2	8.59813
Slain1	6.53329
Slain2	8.08724
Slamf9	6.00462
Slc10a3	6.84088
Slc10a6	5.65603
Slc10a7	6.96573
Slc11a2	6.4473
Slc12a4	7.25328
Slc12a6	7.54148
Slc12a7	8.06101
Slc15a2	4.9356
Slc15a4	7.07895
Slc16a1	9.98418
Slc16a3	8.67674
Slc16a6	7.92464
Slc16a8	5.86849
Slc17a5	7.38126
Slc19a1	7.4253
Slc19a2	9.16635
Slc1a4	7.18812
Slc1a5	7.73336
Slc20a1	9.8694
Slc22a12	6.68613
Slc22a17	7.29354
Slc22a18	6.39324
Slc22a5	6.65043
Slc22a7	5.76814
Slc23a2	7.38319
Slc24a4	5.13153
Slc24a6	7.13265
Slc25a10	7.34973
Slc25a11	9.29088
Slc25a12	7.88427
Slc25a13	9.69566
Slc25a14	7.57614
Slc25a16	8.09786
Slc25a17	7.96202
Slc25a22	7.91456
Slc25a24	6.86749
Slc25a25	6.9199
Slc25a26	5.8901
Slc25a28	8.30405
Slc25a30	6.75875
Slc25a33	8.99085
Slc25a36	9.78524
Slc25a37	6.32678
Slc25a38	7.77579
Slc25a39	9.45909
Slc25a40	8.64545
Slc25a46	8.91405
Slc26a11	6.21599
Slc26a6	6.3487
Slc27a1	6.29186
Slc27a4	7.53038
Slc29a1	9.74432
Slc29a2	6.31674
Slc29a3	7.03254
Slc2a8	8.30532
Slc30a1	8.0269
Slc30a3	7.27071
Slc30a4	7.58114
Slc30a5	9.23002
Slc30a6	8.21125
Slc30a7	7.04935
Slc30a9	8.98167
Slc31a1	7.56058
Slc31a2	7.18561
Slc32a1	5.11905
Slc33a1	7.34108
Slc34a2	5.12867
Slc35a2	6.94612
Slc35a3	7.49653
Slc35a4$LOC545750	7.35572
Slc35b2	7.68152
Slc35b3	6.97443
Slc35b4	6.78815
Slc35c1	6.00022
Slc35c2	6.62141
Slc35e1	8.3461
Slc35e3	8.04287
Slc35f5	7.46867
Slc36a1	6.44897
Slc36a3	5.7103
Slc37a1	7.07934
Slc37a3	7.94456
Slc37a4	6.69463
Slc38a1	8.24375
Slc38a2	9.67109
Slc38a3	5.74469
Slc39a1	8.3771
Slc39a10	9.40257
Slc39a11	7.50978
Slc39a13	6.63227
Slc39a14	6.89863
Slc39a3	6.47485
Slc39a4	7.92241
Slc39a6	8.26721
Slc41a1	7.34863
Slc41a3	6.93104
Slc43a1	7.39492
Slc43a3	6.26661
Slc44a1	8.03889
Slc44a2	7.26273
Slc44a4	6.39711
Slc45a1	6.46466
Slc45a2	5.84013
Slc45a4	7.69007
Slc46a1	7.18966
Slc47a1	7.33176
Slc4a11	7.0182
Slc4a1ap	8.15455
Slc4a2	6.63293
Slc4a7	8.20181
Slc5a10	5.57179
Slc5a2	6.48241
Slc5a4b	4.93089
Slc6a1	5.57559
Slc6a15	6.84032
Slc6a17	6.16502
Slc6a6	8.94008
Slc6a7	6.17031
Slc6a9	6.83803
Slc7a4	7.07422
Slc7a6	7.61778
Slc9a1	7.38781
Slc9a3r2	7.33873
Slc9a6	7.77405
Slco2b1	6.86381
Slco4a1	6.82269
Slfn2	5.84247
Slit1	5.40783
Slit2	6.00837
Slit3	5.92202
Slk	7.41521
Slmap	8.6508
Slmo2	8.45287
Slpi	6.58481
Sltm	8.30997
Slu7	7.7879
Slurp1	6.18041
Smad1	8.01811
Smad2	8.70532
Smad3	6.85612
Smad6	7.29386
Smad7	9.65805
Smap1l	7.65106
Smarca1	7.06189
Smarcad1	9.94538
Smarcal1	7.39756
Smarcb1	9.36397
Smarcc1	9.54925
Smarcc2	6.41392
Smarcd1	8.01093
Smarcd2	8.80694
Smarcd3	6.64249
Smarce1	8.7142
Smc1b	7.81475
Smc5	8.77113
Smc6	8.43099
Smcr7	6.68153
Smcr7l	8.49014
Smek1	7.70607
Smg5	8.24881
Smg7	8.84956
Smn1	8.90683
Smo	7.01154
Smoc1	7.72398
Smox	6.76282
Smpd1	7.3894
Smpd2	8.03898
Smpd4	7.93777
Smpdl3b	7.33778
Smtnl1	5.68775
Smug1	7.39927
Smurf1	7.12689
Smyd2	9.12172
Smyd3	6.94466
Smyd4	7.27661
Smyd5	7.60864
Snag1	8.9088
Snai1	5.91458
Snai2	5.81807
Snai3	5.9286
Snap23	8.09177
Snap29	6.84575
Snap91	7.0823
Snapap	9.12367
Snapc1	8.22167
Snapc2	7.61564
Snapc3	8.699
Snapc4	6.92812
Sncb	6.53723
Sned1	6.84568
Snf1lk2	6.36569
Snip1	8.61135
Snn	6.40768
Snrk	6.95945
Snrp70	9.20974
Snta1	7.84636
Sntb2	7.53428
Snupn	7.93656
Snx1	8.10955
Snx11	7.07599
Snx12	8.57443
Snx13	7.77193
Snx14	7.6457
Snx15	7.27206
Snx16	8.09756
Snx19	6.52604
Snx24	7.76232
Snx25	7.42374
Snx27	8.08772
Snx30	7.04582
Snx4	8.77141
Snx7	7.51467
Snx8	7.7828
Soat1	7.35476
Socs3	9.28369
Socs4	7.13898
Socs5	7.22232
Socs6	7.50034
Socs7	7.35975
Solh	6.8896
Son	9.10242
Sorbs3	7.03426
Sorcs3	5.31554
Sort1	6.8509
Sos1	7.10386
Sost	7.76219
Sox11	6.35654
Sox12	7.87381
Sox13	7.62442
Sox15	7.15471
Sox17	5.53716
Sox21	7.92326
Sox3	6.83613
Sox4	7.81159
Sp110$LOC100040974	6.93035
Sp2	8.21149
Sp3	9.38739
Sp6	5.6879
Sp7	5.57684
Spag4	6.26303
Spag5	7.74017
Spag9	7.51692
Spast	8.26496
Spata2	7.06226
Spata5	8.40139
Spata7	6.18947
Spata9	5.149
Spats2	8.9193
Specc1	6.07287
Specc1l	7.33778
Spen	8.15964
Spesp1	7.48421
Spg20	7.97409
Spg7	7.46148
Spin2	6.70834
Spin4	6.54168
Spink2	5.64288
Spink3	7.31112
Spire1	6.4218
Spire2	6.98274
Spnb1	5.80196
Spnb2	9.23384
Spnb3	6.32878
Spnb4	7.41424
Spns1	8.44234
Spns3	6.23677
Spock2	6.28822
Sppl3	8.66894
Spr	9.15215
Spred1	7.87448
Spred2	8.45229
Sprr2k	5.96101
Sprr3	5.09191
Spry2	8.64984
Spry4	8.02855
Spryd3	7.25278
Spryd4	8.43372
Spsb1	6.49944
Spsb2	7.16224
Spsb3	8.02574
Sptlc1	8.51015
Sptlc2	8.141
Spz1	5.33841
Sqle	9.34711
Sqstm1	9.80777
Src	7.08706
Srebf1	8.69872
Srebf2	8.4735
Srf	7.81987
Srfbp1$LOC100044534	8.9838
Srgap2	7.40326
Sri	8.13649
Srl	6.36344
Srms	5.73882
Srpk2	8.13618
Srpr	9.68354
Srprb	7.57671
Srpx2	4.73073
Srrm1	9.06439
Srxn1	7.21133
Ss18	9.55782
Ssbp3	7.41862
Ssbp4	8.5031
Ssfa2	7.67035
Ssh2	7.01046
Ssna1	9.54447
Sst	5.78639
Ssu72	9.70922
Ssx2ip	7.11515
St13	10.7875
St14	7.93134
St3gal2	6.36135
St3gal3	7.17712
St3gal5	6.65714
St5	7.50362
St6gal1	6.11654
St6galnac4	6.24296
St6galnac6	7.32742
St8sia2	5.07139
Stac2	6.18428
Stag3	9.09024
Stam	7.60482
Stam2	7.02744
Stambp	6.43655
Stambpl1	6.24186
Stard10	7.46613
Stard3	7.49646
Stard4	7.61869
Stard8	7.1824
Stat3	8.33998
Stat4	6.5983
Stat5a	5.71721
Stau1	8.00991
Stc2	7.12291
Stch	7.44186
Steap1	8.31421
Steap2	7.19162
Stil	7.92095
Stim2	7.05295
Stk11	8.44749
Stk16	7.19762
Stk17b	7.90577
Stk19	6.8302
Stk24	9.08938
Stk25	8.53627
Stk3	7.59407
Stk31	8.03319
Stk35	7.34785
Stk38	8.838
Stk38l	7.11777
Stk4	8.80759
Stk40	7.77403
Stmn3	7.11982
Stom	6.79656
Stoml1	7.93335
Ston2	5.47211
Stra8	7.53213
Strbp$C230082I21Rik	7.84456
Strn	7.01911
Strn4	9.56903
Sts	7.30959
Stt3a	8.75629
Stx12	8.88287
Stx16	8.48297
Stx17	6.15894
Stx18	6.27411
Stx2	6.96263
Stx3	8.08892
Stx4a	7.6803
Stx6	7.06526
Stx8	7.88376
Stxbp1	6.51683
Stxbp2	8.22838
Suclg2	9.15572
Suds3	8.71185
Suhw2	8.81917
Suhw3	8.59835
Suhw4$A930005F02Rik	7.06504
Sulf1	7.70476
Sult4a1	7.93979
Sult5a1	6.26458
Sumf1	6.62645
Sumf2$LOC100047675	8.36627
Suox	6.13835
Supt3h	7.70226
Supv3l1	8.6342
Surf1	8.73673
Surf4	8.6796
Surf6	7.8678
Susd2	6.98689
Susd4	6.30316
Suv39h1	7.60788
Suv39h2	7.50972
Suv420h1	6.5553
Suv420h2	8.97077
Suz12	8.56412
Sv2a	6.39939
Svep1	5.17731
Svil	8.01867
Swap70	8.08913
Syap1	8.83002
Sybl1	8.49994
Syf2	9.04256
Syk	6.39273
Syn1	7.26432
Syngr1	7.27495
Synj2bp$1810020G14Rik	8.9123
Sypl	8.06625
Sys1	7.84262
Syt12	5.55378
Syt5	5.98902
Syt8	6.24252
Syt9	8.08887
Sytl1	6.29282
Syvn1	7.11739
T2	6.24042
Tacc1	7.60389
Tacc3	8.52768
Tacr1	4.94466
Tacr3	4.97631
Tada1l	5.6826
Tada2l	9.17332
Tada3l	8.02458
Taf1	8.13554
Taf11	7.94177
Taf12	8.81327
Taf1a	7.0422
Taf1b	8.31178
Taf2	8.40766
Taf3	6.35679
Taf5	9.09087
Taf5l	9.12561
Taf6	8.55692
Taf6l	7.31885
Taf7	9.70198
Taf7l	6.9647
Taf8	6.61999
Taf9b	5.97972
Tanc1	8.87765
Tank	6.12643
Taok1	8.08127
Tapbp	8.05931
Tapt1	7.28041
Tars2	8.75296
Tarsl2	7.15572
Tas1r2	5.61558
Tas1r3	6.08625
Tatdn1	7.57804
Tatdn2	7.46501
Tax1bp1	8.97549
Taz	7.52797
Tbc1d10a	7.38089
Tbc1d12	7.21575
Tbc1d13	8.65299
Tbc1d15	9.25377
Tbc1d16	6.37815
Tbc1d17	7.56067
Tbc1d19	7.76338
Tbc1d20	7.51748
Tbc1d23	7.60877
Tbc1d25	7.80322
Tbc1d2b	6.93788
Tbc1d7	7.41463
Tbc1d8	6.44742
Tbc1d9b	7.51017
Tbcc	7.56564
Tbce	8.7299
Tbcel	7.60302
Tbk1	7.70522
Tbkbp1	6.35673
Tbl1x	9.19805
Tbl2	7.11809
Tbl3	8.40203
Tbp	8.31344
Tbpl1	8.3023
Tbx15	6.03896
Tbx19	5.08653
Tbxa2r	6.5423
Tcea3	8.95883
Tceal1	6.38823
Tceal3	5.63786
Tceb3	7.46509
Tcerg1	9.37539
Tcf12	7.76233
Tcf25	8.77712
Tcf4	7.57394
Tcf7	8.09022
Tcfap2c	8.09809
Tcfcp2	7.103
Tcfcp2l1	9.5282
Tcfe2a	8.86392
Tcfeb	7.68708
Tchp	6.64615
Tcirg1	7.06484
Tcl1	9.80777
Tcl1b4	5.71366
Tcn2	7.10506
Tcof1	9.18158
Tcp11l2	6.54283
Tcstv1	6.78989
Tcstv3	5.87868
Tdp1	8.62597
Tdrd3$LOC100047849	6.66832
Tdrkh	6.52804
Tead1	6.47064
Tead3	6.64292
Tef	7.2771
Tegt	9.95077
Tek	6.19107
Tekt1	5.86522
Telo2	6.85866
Tep1	7.708
Terf1	9.27811
Terf2	7.72179
Tes	7.44166
Tesk1	6.47413
Tesk2	7.58659
Tex11	6.53967
Tex12	5.92964
Tex15	7.57839
Tex2	7.26052
Tex261	8.09702
Tex264	8.19583
Tex9	7.46178
Tfam	9.37166
Tfb1m	7.33568
Tfb2m	8.19046
Tfip11	8.09819
Tfpt	7.02448
Tfrc	9.48314
Tgds	8.00329
Tgfa	5.29718
Tgfb1	6.26317
Tgfb1i1	7.17662
Tgfbi	5.64274
Tgfbr1	7.53303
Tgfbr2	6.28487
Tgfbr3	5.96567
Tgif2	8.51495
Tgm1	7.73125
Tgm2	7.48663
Tgm3	6.84723
Tgs1	8.67947
Th1l	9.02647
Thap1	7.8018
Thap11	9.01534
Thap3	6.90372
Thap4	7.88331
Thap7	7.42505
Thbd	7.44049
Them2	8.94135
Thex1	8.22475
Thg1l	7.69721
Thnsl1	6.74859
Thnsl2	6.85382
Thoc1	8.71593
Thoc5	9.05095
Thoc6	8.92014
Thop1	8.76312
Thrap3	9.23311
Thrsp	5.58386
Thumpd3	9.15656
Thy1	7.37697
Thyn1	9.08329
Tia1	7.45906
Tial1	9.09671
Tiam1	6.83467
Tifp39	6.64301
Tigd2	8.02016
Tigd3	6.13877
Timeless	9.2207
Timm44	9.31789
Timm8b	10.4063
Timm9	7.61219
Timp3	7.82202
Tinagl	7.43599
Tinf2	8.94704
Tiparp	8.89518
Tirap	7.23199
Tjap1	8.14995
Tk1	9.22332
Tktl1	5.102
Tle1	7.49085
Tle4	9.28968
Tle6	7.17284
Tlk1$LOC100046241	8.40352
Tln1	7.68791
Tln2	7.13397
Tloc1	8.69046
Tlr12	5.05413
Tlr6	5.19611
Tlr9	6.4971
Tlx2	6.56834
Tlx3	5.72094
Tm2d1	7.22993
Tm2d2	7.80293
Tm2d3	8.44474
Tm4sf1	7.63263
Tm4sf4	5.29688
Tm4sf5	6.06815
Tm7sf2	7.76029
Tm9sf1	7.46933
Tm9sf2	9.16639
Tm9sf4	7.60121
Tmbim1	8.06609
Tmbim4	8.18997
Tmc6	7.21164
Tmc8	7.52741
Tmcc3	6.6582
Tmco6	6.97572
Tmco7	7.59727
Tmed1	8.80617
Tmed4	8.17196
Tmed5$LOC100046567	7.90803
Tmed8	8.86839
Tmem1	8.05814
Tmem101	7.32147
Tmem102	6.33488
Tmem106a	6.96205
Tmem106b	7.67795
Tmem106c	6.21231
Tmem11	9.58561
Tmem110	6.46319
Tmem112	5.8687
Tmem112b	7.83831
Tmem115	7.79175
Tmem120a	7.79601
Tmem120b	6.85657
Tmem123	7.53291
Tmem126b	6.28856
Tmem132a	7.41289
Tmem134	7.84204
Tmem135	7.17097
Tmem136	6.79451
Tmem141	6.29571
Tmem142a	7.47956
Tmem142c	6.79449
Tmem149	7.26936
Tmem14a	6.46119
Tmem150	7.41399
Tmem151	6.57812
Tmem157	8.21263
Tmem158	6.13442
Tmem161b	8.21815
Tmem164	6.2455
Tmem168	6.85571
Tmem16a	5.13932
Tmem16f	8.13811
Tmem16j	6.38492
Tmem16k	6.69113
Tmem170	7.36277
Tmem176a	6.36545
Tmem176b	7.74812
Tmem177	6.5294
Tmem18	7.64261
Tmem180	6.32799
Tmem181$LOC100040525	7.19604
Tmem184b	7.09681
Tmem185b	8.3273
Tmem189$LOC620966	7.38738
Tmem19	7.09204
Tmem2	8.6402
Tmem24	6.09115
Tmem30a	8.11286
Tmem30b	6.77135
Tmem32	8.69309
Tmem33	8.58976
Tmem34	8.76606
Tmem37	7.57189
Tmem38b	7.63085
Tmem39a	9.3142
Tmem39b	8.19729
Tmem4	10.0403
Tmem40	8.67629
Tmem41b	8.59428
Tmem42	6.29374
Tmem43	7.60752
Tmem45a	7.84345
Tmem47	8.3763
Tmem48	8.24341
Tmem49	9.30361
Tmem50b	8.00418
Tmem51	7.98733
Tmem55b	9.57314
Tmem57	8.15888
Tmem58	6.6803
Tmem59l	6.47901
Tmem60	8.34214
Tmem63a	6.50671
Tmem64	9.93869
Tmem65	7.09899
Tmem68	7.21509
Tmem70	8.71726
Tmem77	7.24481
Tmem8	6.33902
Tmem81	6.97189
Tmem86a	6.58641
Tmem87a	8.5908
Tmem88	8.59039
Tmem9	7.89288
Tmem90a	5.239
Tmem93	9.7998
Tmem97	9.014
Tmem98	8.04109
Tmem9b	7.54558
Tmepai	7.96363
Tmlhe	6.26125
Tmod3	7.63578
Tmpo	9.65073
Tmprss5	6.09351
Tmprss6	6.3174
Tmtc3	7.3412
Tmtc4	7.76638
Tmub2	8.17299
Tnc	7.85681
Tnf	5.60398
Tnfaip1	8.38301
Tnfaip2	6.26562
Tnfaip8	6.00324
Tnfaip8l1	6.68339
Tnfrsf12a	8.68511
Tnfrsf1a	7.49914
Tnfrsf1b	6.00469
Tnfrsf21	6.68795
Tnfrsf22	6.15633
Tnfrsf23	6.60065
Tnfrsf4	6.33628
Tnfsf11	5.18502
Tnfsf12-tnfsf13	8.26702
Tnfsf9	6.72706
Tnip1	8.77173
Tnk2	8.49996
Tnks	7.66246
Tnks1bp1	6.69354
Tnn	5.38923
Tnnt1	6.85072
Tnpo2	7.90207
Tnpo3	9.03022
Tnrc15$LOC100040600	7.61334
Tnrc4	5.67174
Tnrc5	7.59725
Tnrc6a	8.72472
Tnrc6b	7.88135
Tnrc6c	7.45785
Tob1	8.7248
Tob2	6.75267
Toe1	8.26408
Tollip	7.45292
Tomm34	9.65697
Tomm40l	7.42884
Top1mt	6.81866
Top2b	8.00491
Top3b	8.18577
Topbp1	9.76271
Topors	9.64531
Tor1a	7.88441
Tor1aip1	7.41842
Tor1aip2	8.85915
Tor1b	7.51236
Tor2a	8.24719
Tox4	8.32959
Tpbg	5.89281
Tpcn1	7.07113
Tpd52	9.68014
Tpd52l1	8.4981
Tpd52l2	9.22368
Tpmt	6.47464
Tpo	5.65163
Tpp2	8.91808
Tppp3	6.8248
Tprkb	7.92153
Tpst2	8.07727
Tpte	5.35773
Tpx2	9.4935
Tra2a	8.8182
Trabd	6.60502
Tradd	6.4361
Traf2	6.89663
Traf3	7.35237
Traf3ip1	7.1815
Traf3ip2	7.14553
Traf4	7.88796
Traf7	8.38724
Trafd1	7.26087
Traip	7.68137
Trak1	6.96743
Trak2	7.01488
Tram1l1	5.92356
Trappc2	9.52098
Trappc3	8.64691
Trappc4	8.62346
Trappc5	8.10158
Trappc6a	7.65009
Trdmt1	7.32055
Trem2	6.43297
Treml1	5.6527
Trex1	6.94643
Trf	6.37287
Trfr2	6.31429
Triap1	8.55895
Trib3	8.08439
Trim11	7.56139
Trim13	9.25975
Trim2	6.97938
Trim23	7.6206
Trim24	9.14224
Trim25	9.1424
Trim26	7.07535
Trim3	7.051
Trim32	7.64157
Trim33	8.74844
Trim35	8.31688
Trim36	6.08686
Trim37	8.14268
Trim44	8.48015
Trim54	6.15166
Trim8	7.40888
Triml1	7.8783
Trio	6.21653
Trip13	8.49407
Trip4	7.73878
Trip6	8.59738
Trit1	8.33291
Trmt1	8.68126
Trmt11	8.54489
Trmt5	8.28188
Trmt6$3300001M20Rik	8.72839
Trnt1	8.46774
Tro	7.65532
Trove2	7.44347
Trp53	9.6542
Trp53bp1	8.13247
Trp53bp2	7.79976
Trp53i11	7.49949
Trp53i13	6.43965
Trp53inp2	7.11596
Trpc2$LOC100044905	6.17061
Trpc4ap	8.08599
Trpc7	6.01927
Trpm4	7.31395
Trpm7	8.68902
Trps1$LOC100044341	7.37144
Trrap	8.42213
Trspap1	8.86252
Trub1	7.60586
Trub2	8.25798
Tsc2	8.74766
Tsc22d2	7.30333
Tsc22d4	7.32743
Tsen2	8.18619
Tsen54	7.27694
Tsfm	8.43393
Tslp	7.27197
Tspan15	6.89044
Tspan17	6.81438
Tspan2	6.1937
Tspan4	8.52299
Tspan5	6.31925
Tspan7	7.88907
Tspan9	7.80498
Tspo	8.14147
Tspyl1	8.32573
Tspyl2	7.61117
Tspyl4	6.78938
Tsr2	8.83701
Tssc1	7.90091
Tssc4	8.11349
Tst	7.88286
Tsta3	8.76897
Tsx	5.68092
Ttc1	9.01598
Ttc13	8.56761
Ttc14	6.56464
Ttc26	6.52208
Ttc3	8.17033
Ttc30a1	7.04619
Ttc30b	6.78735
Ttc32	7.96699
Ttc33	7.54088
Ttc4	8.58668
