Loci	pips
AA407270_pips	6.87033
AA408296_pips	7.00162
AA409316_pips	7.05307
AA467197_pips	7.05424
AA960436_pips	7.81364
AB041550_pips	6.07138
AB182283_pips	5.83987
AF529169_pips	4.61191
AI118078_pips	5.60828
AI314180_pips	8.22302
AI316807_pips	8.08962
AI413782_pips	8.5505
AI427122_pips	6.78016
AI427515_pips	6.66985
AI449175_pips	7.00573
AI450540_pips	7.17119
AI464131_pips	5.93795
AI467606_pips	8.56583
AI480556_pips	7.61072
AI480653_pips	7.59208
AI595406_pips	5.90653
AI597479_pips	8.12902
AI661453_pips	7.24018
AI662250_pips	7.27231
AI747699_pips	4.05891
AI836003_pips	6.2203
AI837181_pips	8.14814
AI847670_pips	9.1833
AI931714_pips	6.59022
AI987944_pips	6.95662
AK122209_pips	8.08698
AK122525_pips	8.80685
AK129128_pips	10.0541
AK129302_pips	7.05847
AU019823_pips	7.30466
AU021092_pips	5.76765
AU022252$4930538K18Rik_pips	6.58645
AU040320_pips	7.96303
AV312086_pips	8.25265
AW049604_pips	4.57214
AW049765_pips	8.62021
AW124722_pips	5.66407
AW125753_pips	6.13616
AW146020_pips	6.92933
AW146242_pips	6.66948
AW146299_pips	5.94178
AW209491_pips	9.37386
AY078069_pips	5.68274
Aacs_pips	8.33891
Aadacl1_pips	6.50004
Aak1_pips	7.63676
Aanat_pips	5.91602
Aars2_pips	7.47462
Aasdhppt_pips	8.84138
Aatk_pips	5.74064
Abca1_pips	9.2058
Abca3_pips	7.36997
Abca5_pips	6.16264
Abca7_pips	7.55435
Abcb10$Abcb10_pips	6.35591
Abcb1b_pips	8.87723
Abcb4_pips	6.12552
Abcb6_pips	7.89628
Abcb8_pips	8.27156
Abcb9_pips	5.78673
Abcc5_pips	7.30689
Abcd1_pips	7.38427
Abcd3_pips	8.16322
Abcd4_pips	6.0497
Abcf3_pips	7.27756
Abcg1_pips	6.15291
Abcg8_pips	5.75401
Abhd10_pips	7.01175
Abhd13_pips	6.86312
Abhd14a_pips	8.93249
Abhd14b_pips	7.47539
Abhd1_pips	6.90973
Abhd4_pips	8.8614
Abhd5_pips	7.75567
Abhd6_pips	7.99575
Abhd8_pips	7.16193
Abi2_pips	8.09281
Abi3_pips	6.86202
Abl2_pips	8.0966
Ablim1_pips	6.15851
Abp1_pips	8.3232
Abpa_pips	5.69305
Abr_pips	7.09617
Abt1_pips	8.71107
Abtb1_pips	7.57625
Abtb2_pips	5.20651
Acaa1a_pips	7.962
Acaa2_pips	8.11208
Acaca_pips	8.14514
Acad10_pips	6.624
Acad11_pips	7.83679
Acad8_pips	7.49296
Acad9_pips	8.37118
Acbd3_pips	8.07653
Acbd4_pips	7.74753
Acbd5_pips	8.20991
Acbd6_pips	8.6712
Accn2_pips	5.92724
Acd_pips	8.03098
Ace_pips	6.52551
Acin1_pips	8.9816
Acn9_pips	6.83229
Aco1_pips	7.69054
Acot11_pips	5.514
Acot1_pips	8.22519
Acot2$Acot1_pips	7.47651
Acot8_pips	8.24449
Acox1_pips	8.3292
Acp2_pips	6.84662
Acpp_pips	8.59672
Acr_pips	5.03135
Acsbg1_pips	9.6435
Acsl1_pips	6.19393
Acta1_pips	5.54429
Actc1_pips	4.37016
Actg2_pips	5.77043
Actl6a_pips	8.79449
Actl7b_pips	5.70036
Actn2_pips	4.45554
Actr1a_pips	8.85908
Actr1b_pips	7.8194
Actr3b_pips	6.94182
Actr5_pips	7.6142
Actr6_pips	7.95826
Actr8_pips	8.46367
Acvr1_pips	7.79125
Acvr1b_pips	7.68351
Acvr2a_pips	7.03793
Acvr2b_pips	6.19167
Acy1_pips	8.50528
Acy3_pips	6.71307
Acyp1_pips	7.91014
Acyp2_pips	7.17153
Ada_pips	7.14376
Adal_pips	6.39962
Adam15_pips	7.17033
Adam17_pips	8.07781
Adam19_pips	6.36981
Adam21_pips	5.27316
Adam22_pips	5.90735
Adam23_pips	8.60898
Adam4_pips	5.94446
Adamts10_pips	6.26868
Adamts16_pips	5.54146
Adamts1_pips	7.05043
Adamts2_pips	5.12614
Adamts5_pips	4.32854
Adamts8_pips	5.50021
Adamtsl2_pips	6.05374
Adamtsl4_pips	6.71793
Adamtsl5_pips	6.47616
Adar_pips	7.01973
Adarb1_pips	5.95226
Adc_pips	5.67349
Adck1_pips	7.3056
Adck4_pips	7.51618
Adck5_pips	7.51734
Adcy2_pips	6.25322
Adcy3_pips	7.57759
Adcy6_pips	7.99165
Adcyap1r1_pips	5.01358
Add3_pips	7.81293
Adh1_pips	4.87323
Adh7_pips	5.60155
Adi1_pips	8.0341
Adipor1_pips	10.2886
Adipor2_pips	7.02929
Adk_pips	9.35792
Adm2_pips	5.64526
Adm_pips	5.7392
Adora2a_pips	6.48055
Adora2b_pips	5.7513
Adpgk_pips	6.71793
Adprhl2_pips	7.93499
Adra1b_pips	4.93488
Adrbk1_pips	8.4692
Adssl1_pips	6.08421
Aebp2_pips	9.4367
Afap1_pips	7.65114
Afap1l2_pips	6.75776
Aff1_pips	6.2032
Aff4_pips	8.41929
Afg3l2_pips	6.82639
Afm_pips	5.03062
Aftph_pips	7.64323
Agk_pips	7.17754
Agl_pips	5.9775
Agpat1_pips	7.57134
Agpat2_pips	8.33802
Agpat3_pips	8.201
Agpat4_pips	10.0409
Agpat6_pips	7.52706
Agpat7_pips	8.06451
Agps_pips	7.94418
Agt_pips	5.45674
Agtpbp1_pips	6.03647
Agtr1a_pips	6.27255
Agtrap_pips	7.67042
Agxt2l2_pips	8.1952
Agxt_pips	5.27123
Ahctf1_pips	8.54507
Ahdc1_pips	6.23231
Ahi1_pips	6.72447
Ahr_pips	6.06468
Ahsg_pips	5.62068
Aifm2_pips	7.0448
Aig1_pips	8.62562
Aire_pips	5.17399
Ak3_pips	9.61285
Ak3l1_pips	7.83843
Ak5_pips	5.12201
Akap10_pips	7.45369
Akap1_pips	8.13827
Akap7_pips	7.99588
Akap8_pips	9.09709
Akap8l_pips	7.86594
Akap9_pips	7.2333
Akp2_pips	6.78414
Akp5_pips	5.57669
Akr1c14_pips	8.02643
Akr1c18_pips	5.6277
Akr1c21_pips	4.54813
Akr1e1_pips	7.88692
Akr7a5_pips	7.86751
Akt2_pips	8.37679
Akt3_pips	7.50049
Aktip_pips	6.73418
Alcam_pips	4.44005
Aldh16a1_pips	7.60736
Aldh1a3_pips	5.55288
Aldh1l2_pips	4.86673
Aldh3a1_pips	10.3579
Aldh3a2_pips	6.94177
Aldh3b1_pips	6.44581
Aldh4a1_pips	7.02795
Aldh5a1_pips	6.18973
Aldh6a1_pips	7.94482
Aldh7a1_pips	7.84307
Aldh8a1_pips	4.52705
Aldob_pips	4.58242
Aldoc_pips	8.93317
Alg11_pips	5.70561
Alg13_pips	7.18681
Alg14_pips	7.3361
Alg1_pips	7.67246
Alg2_pips	8.14717
Alg3_pips	8.64642
Alg5_pips	8.81853
Alg6_pips	6.38054
Alg8_pips	7.5534
Alg9_pips	6.98705
Alkbh2_pips	6.91951
Alkbh3_pips	8.38577
Alkbh4_pips	6.99703
Alkbh5_pips	8.21271
Alkbh6_pips	7.64024
Alkbh7_pips	7.7538
Alkbh8_pips	7.39037
Allc_pips	5.51078
Alox12e_pips	5.0042
Alox15_pips	7.12146
Alox5_pips	5.85254
Alox5ap_pips	5.71488
Aloxe3_pips	6.22584
Alpk3_pips	5.85386
Als2cl_pips	8.21569
Als2cr13_pips	7.49369
Als2cr2_pips	6.45749
Alx3_pips	4.64026
Amdhd2_pips	8.49024
Amelx_pips	4.74169
Amh_pips	5.97597
Ammecr1_pips	5.91316
Ammecr1l_pips	8.02628
Amn_pips	5.31895
Amot_pips	5.65243
Ampd2_pips	7.97569
Ampd3_pips	8.26028
Anapc10_pips	7.59428
Anapc1_pips	8.29875
Anapc4_pips	8.07876
Angel1_pips	7.75873
Angel2_pips	7.4163
Angptl2_pips	5.85844
Angptl6_pips	5.81714
Angptl7_pips	5.61711
Ank3_pips	7.36691
Ankfy1_pips	7.808
Ankib1_pips	7.5947
Ankrd10_pips	7.59911
Ankrd12_pips	6.54928
Ankrd13b_pips	7.48487
Ankrd13c_pips	9.19582
Ankrd15_pips	6.65616
Ankrd16_pips	7.44049
Ankrd17_pips	9.04688
Ankrd1_pips	4.71385
Ankrd23_pips	5.73845
Ankrd24_pips	7.00406
Ankrd26_pips	6.22837
Ankrd27_pips	7.37875
Ankrd28_pips	9.01917
Ankrd2_pips	5.79784
Ankrd32_pips	7.49106
Ankrd37_pips	8.27582
Ankrd38_pips	4.97038
Ankrd40_pips	8.23076
Ankrd44_pips	6.09591
Ankrd47_pips	6.79815
Ankrd49_pips	8.5846
Ankrd50_pips	7.21859
Ankrd6_pips	6.35352
Ankrd9_pips	5.8503
Anp32a_pips	9.2483
Anpep_pips	5.46817
Antxr1_pips	6.33023
Antxr2_pips	5.90397
Anxa11_pips	7.97986
Anxa6_pips	7.43106
Aoah_pips	6.64044
Aof1_pips	7.62525
Ap1g1_pips	6.21447
Ap1g2_pips	7.4952
Ap1m2_pips	5.15055
Ap1s2_pips	7.75423
Ap1s3_pips	7.70696
Ap2a1_pips	8.0429
Ap2a2_pips	8.16544
Ap2b1_pips	8.95396
Ap3b1_pips	9.44811
Ap3m1_pips	8.53413
Ap3s2_pips	6.98898
Ap4b1_pips	6.97868
Ap4e1_pips	7.68529
Ap4m1_pips	7.68675
Ap4s1_pips	7.72867
Apaf1_pips	7.66531
Apba3$Apba3_pips	7.72541
Apbb1_pips	6.45495
Apbb2_pips	6.6174
Apc_pips	7.74562
Apcdd1_pips	7.68494
Apcs_pips	5.43028
Apex2_pips	6.03709
Aph1a$Aph1a_pips	7.53625
Aph1b_pips	5.97377
Apip_pips	8.85128
Apitd1_pips	7.22911
Apln_pips	6.32318
Apoa2_pips	6.49071
Apoa5_pips	5.31509
Apob48r_pips	5.34482
Apobec1_pips	8.14326
Apoc1_pips	5.03806
Apoc4_pips	5.21814
Apod$Apod_pips	8.32266
Apoe_pips	7.76328
Apool_pips	7.31513
Appbp2_pips	8.11562
Appl2_pips	8.24607
Aqp12_pips	5.75482
Aqp1_pips	5.37904
Aqp2_pips	5.49331
Aqp3_pips	9.21279
Aqp5_pips	6.41982
Aqr_pips	8.51812
Araf_pips	7.33764
Arc_pips	7.08067
Arf2_pips	6.32116
Arfgap1_pips	8.34528
Arfgap3_pips	7.65733
Arfgef2_pips	7.38424
Arfip2_pips	8.6021
Arfrp1_pips	8.31182
Arhgap10_pips	6.21046
Arhgap11a_pips	9.34234
Arhgap12_pips	7.12331
Arhgap17_pips	7.00266
Arhgap22_pips	5.48293
Arhgap27_pips	6.69283
Arhgap28_pips	5.2353
Arhgap29_pips	5.08937
Arhgap5_pips	8.04894
Arhgap9_pips	6.43636
Arhgdib_pips	7.14559
Arhgef10_pips	6.07336
Arhgef10l_pips	7.47985
Arhgef12_pips	9.04166
Arhgef17_pips	5.63444
Arhgef18_pips	7.87271
Arhgef2_pips	7.27204
Arhgef3_pips	7.97867
Arhgef6_pips	5.0144
Arhgef7_pips	7.56714
Arid1b_pips	8.13659
Arid3a_pips	6.57339
Arid4a_pips	5.72559
Arid4b_pips	6.92733
Arid5a_pips	6.07837
Arid5b$Arid5b_pips	7.81136
Arih1_pips	8.19532
Arih2$Arih2_pips	7.29654
Arl13b_pips	6.60227
Arl15_pips	7.99833
Arl16_pips	7.02374
Arl2_pips	7.60103
Arl4a_pips	7.65357
Arl4c_pips	7.38291
Arl4d_pips	6.93915
Arl5b_pips	7.04557
Arl6ip2_pips	8.31231
Arl6ip6_pips	9.05907
Arl8a_pips	8.53672
Arl8b_pips	8.30157
Armc6_pips	8.36013
Armc8_pips	6.88652
Armcx1_pips	6.10106
Armcx3$Armcx3_pips	5.30313
Armcx6_pips	4.90426
Arnt2_pips	5.78318
Arnt_pips	7.11985
Arntl2_pips	7.8398
Arntl_pips	6.77798
Arpc5l_pips	9.28366
Arr3_pips	4.67835
Arrb2_pips	7.91428
Arrdc1_pips	7.67855
Arrdc2_pips	6.32414
Arrdc4_pips	7.74755
Ars2_pips	9.62142
Arsa_pips	7.91072
Arsb_pips	6.25559
Arsi_pips	5.66363
Arvcf_pips	6.93981
Arx_pips	5.51167
Asahl_pips	6.36408
Asb13_pips	6.90621
Asb16_pips	5.38253
Asb3_pips	6.46202
Asb6_pips	7.79545
Asb7_pips	7.03478
Asb8_pips	8.23065
Ascc1_pips	8.9047
Ash1l_pips	7.94913
Aspa_pips	10.7874
Asph_pips	6.12164
Asphd2_pips	5.10763
Aspm_pips	6.9506
Asprv1_pips	8.67819
Aspscr1_pips	8.36988
Asrgl1_pips	7.42952
Asxl1_pips	8.00007
Asz1_pips	4.21791
Atad1_pips	7.80811
Atad2_pips	8.54324
Atad2b_pips	7.71295
Atad5_pips	6.94424
Ate1_pips	6.83678
Atf3_pips	6.41701
Atf5_pips	9.01819
Atf6_pips	6.94951
Atf7ip_pips	7.42202
Atg12_pips	8.10578
Atg16l1_pips	7.26736
Atg2a_pips	7.34591
Atg2b_pips	6.30483
Atg4a_pips	7.2603
Atg4b_pips	7.9876
Atg4d_pips	6.27886
Atg5_pips	7.98574
Atg7_pips	6.77747
Atg9a_pips	7.18077
Athl1_pips	7.5805
Atm_pips	6.83061
Atn1_pips	6.66749
Atoh8_pips	5.9828
Atp10d_pips	8.58752
Atp11a_pips	5.97194
Atp11c_pips	6.83735
Atp12a_pips	7.76402
Atp13a1_pips	9.41518
Atp13a2$Atp13a2_pips	8.10388
Atp1b2_pips	5.11148
Atp2a1_pips	5.52778
Atp2b1_pips	9.176
Atp2b3_pips	4.99441
Atp2c1$Atp2c1_pips	8.09082
Atp4a_pips	6.20441
Atp4b_pips	6.03662
Atp5s_pips	7.29118
Atp6v0a1_pips	6.73888
Atp6v0a2_pips	7.30039
Atp6v0e2_pips	6.36686
Atp6v1c2_pips	6.13506
Atp6v1d_pips	9.44099
Atp7a_pips	7.53808
Atp8a2_pips	4.94343
Atp8b3_pips	5.43606
Atp9a_pips	7.12131
Atp9b_pips	7.53346
Atpaf1_pips	7.88317
Atpaf2_pips	8.00523
Atpbd1c_pips	9.2781
Atpbd3_pips	7.91115
Atpbd4_pips	8.61075
Atrn_pips	6.56585
Atrx_pips	7.10063
Atxn2_pips	7.63372
Atxn2l_pips	8.04636
Atxn3_pips	7.35595
Atxn7l2_pips	6.39816
Atxn7l4_pips	6.33094
Aup1_pips	9.87883
Aurka_pips	8.75397
Auts2_pips	5.65214
Aven_pips	8.2603
Avil_pips	5.97025
Avpr1a_pips	4.00887
Avpr2_pips	5.01217
Axin1_pips	7.54245
Axud1_pips	7.19969
Aym1_pips	5.69156
Aytl1_pips	5.36481
Aytl2_pips	8.41373
Azgp1_pips	5.24514
Azi1_pips	7.50249
Azi2_pips	8.45897
B130050I23Rik_pips	5.94654
B230118H07Rik_pips	7.13047
B230208H17Rik_pips	8.03959
B230217C12Rik_pips	6.67491
B230312A22Rik_pips	7.39329
B230317C12Rik_pips	6.94989
B230339M05Rik_pips	7.39514
B230380D07Rik_pips	7.0244
B230396O12Rik_pips	5.63819
B3galnt1_pips	7.86259
B3galnt2_pips	7.1592
B3galt4_pips	7.24371
B3galt5_pips	5.15778
B3galtl_pips	7.06525
B3gat3_pips	7.52028
B3gnt1_pips	7.69609
B3gnt5_pips	3.65004
B3gnt7_pips	6.75637
B430203M17Rik_pips	6.6866
B4galnt1_pips	7.32912
B4galnt4_pips	8.41944
B4galt2_pips	6.57374
B4galt3_pips	8.40104
B4galt4_pips	7.1057
B4galt6_pips	8.01198
B630005N14Rik_pips	7.91985
B930006L02Rik_pips	8.16132
B930041F14Rik_pips	8.4916
BC002059_pips	6.19061
BC002216_pips	7.39722
BC003267_pips	7.23091
BC003324_pips	9.82008
BC003331_pips	8.22426
BC003940_pips	8.83532
BC003993_pips	7.43642
BC004044_pips	6.68888
BC004728_pips	9.37069
BC005537_pips	9.68406
BC005624_pips	8.3375
BC006662_pips	7.24143
BC008163_pips	8.15312
BC011248_pips	8.73147
BC011487_pips	5.38348
BC012278_pips	7.35203
BC013529_pips	7.75899
BC013712_pips	5.10665
BC014805_pips	4.62344
BC016201_pips	5.19407
BC017158_pips	6.59922
BC017612_pips	7.86212
BC017643_pips	6.45087
BC018242_pips	7.3044
BC018371_pips	6.47196
BC018465_pips	4.87505
BC020002_pips	7.43076
BC020077_pips	7.15792
BC021381_pips	7.6235
BC021395_pips	8.12955
BC021523_pips	8.07368
BC021611_pips	7.58061
BC021614_pips	6.20754
BC022224_pips	8.12809
BC022623_pips	8.29331
BC022651_pips	5.7683
BC022687_pips	5.74781
BC023055_pips	7.55945
BC023744_pips	7.25943
BC023882_pips	8.62513
BC024561_pips	5.644
BC024814_pips	6.94665
BC024868_pips	8.12876
BC024997_pips	5.02581
BC025076_pips	7.59981
BC025546_pips	6.15605
BC026374_pips	5.69366
BC026585_pips	6.32248
BC026682_pips	5.46608
BC027231_pips	7.48822
BC027344_pips	5.62364
BC028440_pips	7.27487
BC029169_pips	5.19807
BC029214_pips	6.19073
BC030440_pips	6.84197
BC030867_pips	7.0202
BC031748_pips	6.75737
BC031781_pips	8.42107
BC031853_pips	7.582
BC033915$BC033915_pips	7.31694
BC035295_pips	6.62335
BC035537_pips	6.80496
BC036313_pips	5.71799
BC037034_pips	7.07477
BC037112_pips	7.21837
BC038156_pips	9.08828
BC038286_pips	8.66661
BC038822_pips	7.02047
BC039093_pips	8.29487
BC043098_pips	8.46971
BC043118_pips	8.20132
BC046331_pips	7.68617
BC048403_pips	6.8053
BC048651_pips	6.06694
BC049807_pips	7.09286
BC052040_pips	7.40795
BC055324_pips	7.83596
BC057079_pips	7.96296
BC057552_pips	8.26901
BC057893_pips	8.17836
BC060631_pips	6.67868
BC063749_pips	6.12067
BC067047_pips	6.72517
BC067068_pips	6.63253
BC072620_pips	5.32227
BC087945_pips	8.31887
BC088983_pips	7.53212
BC089491_pips	6.05846
Baat_pips	5.29317
Bace1_pips	6.74829
Bad_pips	8.13835
Bag2_pips	9.11371
Bag3_pips	8.93416
Bag4_pips	7.49818
Bag5_pips	8.60148
Bahcc1_pips	6.91698
Bai1_pips	5.71585
Baiap2l1_pips	6.7896
Bambi_pips	6.58196
Banp_pips	7.49735
Barx1_pips	5.23086
Barx2_pips	5.33758
Bat2_pips	9.25257
Bat3_pips	9.19724
Bat4_pips	7.50812
Bat5_pips	8.42695
Batf2_pips	5.37837
Batf_pips	5.77445
Baz1b_pips	8.92472
Baz2a_pips	6.82517
Bbc3_pips	8.5937
Bbs2_pips	6.92081
Bbs4_pips	6.03154
Bbs5_pips	6.29684
Bbs7_pips	5.63391
Bbs9_pips	5.49198
Bbx_pips	7.20818
Bcam_pips	6.20487
Bcar1_pips	7.20463
Bcar3_pips	5.85509
Bcas3_pips	6.70827
Bcat2_pips	8.50956
Bcdin3d_pips	7.18476
Bckdha_pips	8.65865
Bcl10_pips	8.58037
Bcl2l11_pips	6.98008
Bcl2l13_pips	8.29474
Bcl2l14_pips	5.53482
Bcl2l1_pips	7.74918
Bcl2l2_pips	6.99235
Bcl3_pips	8.74822
Bcl7b_pips	8.09876
Bcl7c_pips	7.16647
Bcl9_pips	6.75962
Bclaf1_pips	9.55795
Bcor_pips	7.68063
Bcr_pips	7.70353
Bcs1l_pips	8.6798
Bdh2_pips	5.37593
Bdp1_pips	8.46052
Best1_pips	5.78061
Best2_pips	5.19824
Bet1_pips	7.45502
Bet1l_pips	7.58271
Bex2_pips	5.77972
Bfar_pips	7.51846
Bfsp2_pips	5.10711
Bhlhb5_pips	5.05038
Bicc1_pips	5.16888
Bicd2_pips	8.35087
Bid_pips	9.33414
Bin1_pips	6.27245
Bin3_pips	8.65243
Birc2_pips	8.56742
Birc3_pips	6.79381
Birc4_pips	7.4971
Birc6_pips	7.94164
Bivm_pips	7.53687
Blcap_pips	7.635
Blk_pips	4.85012
Blm_pips	7.73346
Bloc1s3_pips	7.74542
Blzf1_pips	7.31188
Bmi1_pips	9.03014
Bmp10_pips	5.78173
Bmp1_pips	5.8753
Bmp2k_pips	6.38887
Bmp4_pips	6.31994
Bmp8b_pips	6.5277
Bmper_pips	8.10139
Bmpr1a_pips	8.12607
Bmpr1b_pips	3.90473
Bnc2_pips	7.27939
Bnip1_pips	7.46049
Bok_pips	8.22045
Bola1_pips	8.25241
Boll_pips	4.77534
Bop1_pips	8.77526
Bpgm_pips	6.70931
Bphl_pips	7.90616
Bpil1_pips	4.54314
Bpnt1_pips	8.89589
Braf_pips	6.29195
Brap_pips	8.12395
Brca1_pips	7.91426
Brcc3_pips	7.90604
Brd3_pips	8.0823
Brd4_pips	9.96027
Brd8_pips	7.62977
Brf1_pips	7.19276
Brf2_pips	7.88053
Bri3bp_pips	8.35959
Brms1_pips	7.37686
Brms1l_pips	7.10078
Brp16_pips	8.73247
Brpf3_pips	7.09253
Brs3_pips	4.74563
Brsk1_pips	7.01466
Brwd1_pips	6.57141
Brwd3_pips	6.13629
Bsdc1_pips	7.24005
Bsn_pips	4.74038
Bsnd_pips	5.33108
Bspry_pips	5.87862
Btbd10_pips	7.86247
Btbd11_pips	4.95145
Btbd12_pips	6.95846
Btbd14a_pips	5.92998
Btbd14b$Btbd14b_pips	7.37228
Btbd3_pips	7.23952
Btbd6_pips	6.45396
Btbd7_pips	7.85138
Btbd9_pips	6.61661
Btd_pips	7.18141
Btf3l4_pips	9.10308
Btg2_pips	9.34716
Btnl2_pips	5.71317
Btrc_pips	6.60704
Bub1b_pips	8.67512
Bub3_pips	7.18162
Bud13_pips	7.18408
Bxdc1_pips	8.14844
Bxdc5_pips	7.73813
C030003D03Rik_pips	5.17642
C030011O14Rik_pips	6.50869
C030019F02Rik_pips	6.27471
C030045D06Rik_pips	8.23815
C030046I01Rik_pips	8.36478
C030048B08Rik_pips	7.31414
C130022K22Rik_pips	7.97958
C130034I18Rik_pips	5.16365
C130069I09Rik_pips	6.88239
C1galt1_pips	6.96103
C1galt1c1_pips	7.91659
C1qa_pips	4.23109
C1qdc2_pips	5.96564
C1ql1_pips	5.64138
C1ql3_pips	5.74757
C1qtnf1_pips	7.14727
C1qtnf5_pips	6.55034
C1qtnf6_pips	6.95608
C1r$C1r_pips	9.35936
C230078M08Rik_pips	5.70022
C230096C10Rik_pips	8.17824
C330002I19Rik_pips	7.98335
C330006K01Rik_pips	6.56746
C330016O10Rik_pips	8.23772
C330019G07Rik_pips	7.90181
C330023M02Rik_pips	9.36956
C430004E15Rik_pips	8.26879
C4b_pips	8.01227
C530028I08Rik_pips	7.89614
C530028O21Rik_pips	5.67125
C530043G21Rik$C530043G21Rik_pips	7.05788
C530044N13Rik_pips	8.0769
C630004H02Rik_pips	5.58105
C630028N24Rik_pips	4.91287
C630035N08Rik_pips	4.80016
C6_pips	5.18885
C730025P13Rik_pips	7.63571
C77370_pips	6.71687
C79267_pips	7.25756
C79407_pips	7.76716
C85492_pips	7.40721
C920016K16Rik_pips	5.67338
C920025E04Rik_pips	7.35849
Cab39_pips	9.15578
Cabc1_pips	6.87321
Cabin1_pips	6.67446
Cables2_pips	6.98918
Cabp2_pips	5.26935
Cachd1_pips	6.11108
Cacna1b_pips	4.80903
Cacna1g_pips	5.12225
Cacna2d1_pips	6.02358
Cacna2d2$Cacna2d2_pips	8.86041
Cacnb3_pips	7.81159
Cacng2_pips	5.74451
Cacng4_pips	4.61639
Cacng7_pips	6.10219
Cad_pips	9.14929
Cadm4_pips	7.57553
Calb2_pips	5.44001
Calcrl_pips	8.3303
Calml4_pips	6.78678
Camk1_pips	6.53486
Camk1g_pips	5.18116
Camk2b_pips	4.90686
Camk2g_pips	8.0553
Camk2n1_pips	6.79127
Camk4_pips	4.69318
Camkk1_pips	5.68432
Camkk2_pips	7.44262
Caml_pips	8.64078
Camsap1l1_pips	7.60148
Cant1_pips	7.73756
Capn10_pips	6.44746
Capn11_pips	5.74821
Capn12_pips	6.34026
Capn1_pips	7.74367
Capn3_pips	5.243
Capn5_pips	9.3767
Capn6_pips	5.06122
Caprin2_pips	6.90412
Car11_pips	7.01938
Car12_pips	7.93781
Car15_pips	5.14304
Car3_pips	4.61069
Card10_pips	8.66995
Card14_pips	5.70453
Cars_pips	8.04081
Casc3_pips	8.8661
Casc5_pips	6.7519
Casd1_pips	7.08345
Cask_pips	6.49292
Caskin2_pips	6.88827
Casp2_pips	8.80653
Casp3_pips	7.76163
Casp6_pips	6.58949
Casp7_pips	7.58254
Casp8_pips	9.01581
Casr_pips	4.97428
Cast_pips	8.98485
Cav2_pips	8.82281
Cbara1_pips	9.29011
Cbfa2t2_pips	7.18018
Cbl$Cbl_pips	7.52535
Cblb_pips	6.64942
Cblc_pips	5.98708
Cbll1_pips	7.96083
Cbln1_pips	4.58352
Cbs_pips	5.64918
Cbwd1_pips	7.86953
Cbx2_pips	6.32493
Cbx4_pips	7.36503
Cbx5_pips	8.6632
Cbx7_pips	5.43648
Cby1_pips	7.71085
Cc2d1a_pips	7.40196
Cc2d1b_pips	7.55776
Ccbe1_pips	4.06504
Ccbp2_pips	4.79949
Ccdc100_pips	8.03142
Ccdc101$Ccdc101_pips	8.21071
Ccdc102a_pips	6.21694
Ccdc106_pips	5.34855
Ccdc109a_pips	8.81883
Ccdc109b_pips	6.59187
Ccdc111_pips	6.2347
Ccdc115_pips	7.90943
Ccdc117_pips	6.87001
Ccdc120_pips	7.33025
Ccdc122_pips	7.54488
Ccdc123_pips	6.85207
Ccdc124_pips	8.46231
Ccdc126_pips	6.80932
Ccdc127_pips	7.41534
Ccdc128_pips	8.3018
Ccdc12_pips	6.83664
Ccdc132_pips	8.05902
Ccdc137_pips	8.8062
Ccdc13_pips	6.22362
Ccdc14_pips	6.41591
Ccdc16_pips	7.28514
Ccdc21_pips	5.95261
Ccdc32_pips	7.74865
Ccdc34_pips	7.00284
Ccdc3_pips	5.90804
Ccdc41_pips	7.19779
Ccdc43_pips	7.07221
Ccdc49_pips	6.33601
Ccdc50_pips	7.03883
Ccdc51_pips	6.32896
Ccdc52_pips	7.12854
Ccdc53_pips	8.92918
Ccdc58_pips	8.8652
Ccdc59_pips	7.84722
Ccdc66_pips	7.04155
Ccdc69_pips	5.40082
Ccdc76_pips	5.82752
Ccdc85b_pips	7.66918
Ccdc86_pips	7.92605
Ccdc88a_pips	6.35569
Ccdc90a_pips	8.53791
Ccdc91_pips	6.9739
Ccdc92_pips	7.64159
Ccdc94_pips	6.6077
Ccdc97_pips	7.09561
Ccdc98_pips	6.74955
Cchcr1_pips	7.69542
Cckbr_pips	5.43877
Ccl17_pips	5.09882
Ccl20_pips	5.99629
Ccl22_pips	4.85767
Ccl24_pips	5.41672
Ccl27_pips	6.99495
Ccl2_pips	5.9042
Ccl4_pips	5.47928
Ccl5_pips	4.73135
Ccl7_pips	5.07296
Ccm2_pips	8.84034
Ccnc_pips	7.31237
Ccne2_pips	8.27968
Ccnf_pips	8.17215
Ccng2_pips	7.4316
Ccnl1_pips	8.7985
Ccnl2_pips	8.66192
Ccnt1_pips	8.33893
Ccny_pips	7.8902
Ccpg1_pips	7.0998
Ccr10_pips	5.60022
Ccrl1_pips	5.95155
Cd14_pips	6.58894
Cd151_pips	8.57387
Cd163l1_pips	6.00743
Cd19_pips	4.91216
Cd1d1_pips	5.78308
Cd22_pips	4.99932
Cd248_pips	6.61334
Cd276_pips	6.26649
Cd2ap_pips	8.58793
Cd2bp2_pips	8.46313
Cd300d_pips	5.83514
Cd300lf_pips	4.91772
Cd302_pips	6.3575
Cd320_pips	7.65843
Cd38_pips	6.0125
Cd3d_pips	4.4343
Cd3e_pips	5.87655
Cd3eap_pips	7.42648
Cd40_pips	4.91232
Cd40lg_pips	4.80403
Cd47_pips	8.98696
Cd4_pips	5.28289
Cd55_pips	8.22296
Cd59a_pips	9.02293
